id;enlace;titulo;marca;modelo;motor;combustible;kilometraje;transmision;precio;localidad;region
CP-AD-8266842;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-3-2-0-auto-skyactiv-g-v/CP-AD-8266842/?Cr=860;2021 Mazda 3 2.0 Auto Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;26000;Automatica;17700000;;
CL-AD-15094186;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-3/CL-AD-15094186/?Cr=861;2020 Mazda Cx-3;;;;Bencina;5800;Automatica;15600000;Vina del Mar; Valparaiso
CL-AD-15752560;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3/CL-AD-15752560/?Cr=862;2019 Mazda Cx-3;;;;Bencina;42000;Automatica;14500000;Talcahuano; Bio Bio
CL-AD-15752866;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-sport/CL-AD-15752866/?Cr=863;2018 Mazda 3 Sport;;;;Bencina;68700;Automatica;11900000;Puente Alto;
CL-AD-11710354;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-5/CL-AD-11710354/?Cr=864;2016 Mazda 5;;;;Bencina;65854;Manual;13000000;La Calera; Valparaiso
CL-AD-11588796;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-2-5-auto-skyactiv-g-gt/CL-AD-11588796/?Cr=865;2017 Mazda 3 2.5 Auto Skyactiv-G GT;MAZDA;MAZDA3;25;Bencina;70000;Automatica;16000000;Las Condes;
CL-AD-14322357;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-14322357/?Cr=866;2016 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;105000;Automatica;15000000;Calama; Antofagasta
CL-AD-11703598;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-sport/CL-AD-11703598/?Cr=867;2014 Mazda 3 Sport;;;;Bencina;91000;Manual;9490000;Las Condes;
CL-AD-11718413;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-2-5-skyactiv-g-gt-auto-a-bose/CL-AD-11718413/?Cr=868;2017 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose;MAZDA;MAZDA3;25;Bencina;65000;Automatica;16290000;La Florida;
CL-AD-11804866;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-2-1-5-s/CL-AD-11804866/?Cr=869;2014 Mazda 2 1.5 S;MAZDA;MAZDA2;15;Bencina;105000;Manual;7500000;Vina del Mar; Valparaiso
CL-AD-12080046;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-sport/CL-AD-12080046/?Cr=870;2015 Mazda 3 Sport;;;;Bencina;178000;Manual;11500000;Osorno; Los Lagos
CL-AD-13831945;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-9/CL-AD-13831945/?Cr=871;2018 Mazda Cx-9;;;;Bencina;80000;Automatica;27790000;Los Angeles; Bio Bio
CL-AD-15075568;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider/CL-AD-15075568/?Cr=872;2018 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider;MAZDA;BT-50;22;Diesel;140000;Manual;18100000;Frutillar; Los Lagos
CL-AD-13248165;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13248165/?Cr=873;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;130000;Automatica;14900000;Lo Barnechea;
CL-AD-15534085;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-sport/CL-AD-15534085/?Cr=874;2015 Mazda 3 Sport;;;;Bencina;110000;Manual;9000000;Puente Alto;
CL-AD-13498614;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-1-6-v-bt/CL-AD-13498614/?Cr=875;2013 Mazda 3 1.6 V BT;MAZDA;MAZDA3;16;Bencina;155000;Manual;7000000;Quilicura;
CL-AD-14788505;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-2-2-dsl-manual-sdx-4wd/CL-AD-14788505/?Cr=876;2018 Mazda Bt-50 2.2 DSL Manual SDX 4WD;MAZDA;BT-50;22;Diesel;72000;Manual;21990000;Providencia;
CL-AD-14499769;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-14499769/?Cr=877;2016 Mazda 3 Sport;;;;Bencina;52000;Automatica;14800000;San Miguel;
CL-AD-14423727;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-0-skyactiv-g-v/CL-AD-14423727/?Cr=878;2017 Mazda 6 2.0 Skyactiv-G V;MAZDA;MAZDA6;20;Bencina;62000;Manual;12600000;Vitacura;
CL-AD-15204411;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-manual-skyactiv-r/CL-AD-15204411/?Cr=879;2021 Mazda Cx-5 2.0 Manual Skyactiv R;MAZDA;CX-5;20;Bencina;29000;Manual;18500000;Colina;
CL-AD-14533818;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-14533818/?Cr=880;2018 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;100000;Automatica;19200000;Nunoa;
CL-AD-13665618;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-3-2-0-manual-r-skyactive/CL-AD-13665618/?Cr=881;2022 Mazda Cx-3 2.0 Manual R Skyactive;MAZDA;CX-3;20;Bencina;10250;Manual;17450000;Las Condes;
CL-AD-13039582;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-5-2-0-mav-v-auto/CL-AD-13039582/?Cr=882;2019 Mazda 5 2.0 MAV V Auto;MAZDA;MAZDA5;20;Bencina;55000;Automatica;13900000;Nunoa;
CL-AD-15506391;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-bt-50-3-0-dsl-4wd/CL-AD-15506391/?Cr=883;2022 Mazda Bt-50 3.0 DSL 4WD;MAZDA;BT-50;30;Diesel;15000;Manual;27500000;Concepcion; Bio Bio
CL-AD-15824820;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-5/CL-AD-15824820/?Cr=884;2018 Mazda 5;;;;Bencina;87000;Manual;9700000;;
CL-AD-13287814;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-13287814/?Cr=885;2015 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;116000;Automatica;19000000;Colina;
CL-AD-15739586;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-15739586/?Cr=886;2015 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;121000;Automatica;11500000;Vitacura;
CL-AD-13752402;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-13752402/?Cr=887;2016 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;100000;Automatica;19500000;Talca; Maule
CL-AD-15160148;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-6-2-0-skyactiv-g-v/CL-AD-15160148/?Cr=888;2016 Mazda 6 2.0 Skyactiv-G V;MAZDA;MAZDA6;20;Bencina;110000;Manual;11000000;Los Andes; Valparaiso
CL-AD-13873104;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-5-2-0-mav-v-auto/CL-AD-13873104/?Cr=889;2016 Mazda 5 2.0 MAV V Auto;MAZDA;MAZDA5;20;Bencina;86000;Automatica;10290000;Vitacura;
CL-AD-15324659;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-15324659/?Cr=890;2016 Mazda 3 Sport;;;;Bencina;105000;Automatica;10990000;Penalolen;
CL-AD-14154740;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-3-sport/CL-AD-14154740/?Cr=891;2012 Mazda 3 Sport;;;;Bencina;157000;Manual;9000000;Recoleta;
CL-AD-13677588;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-2/CL-AD-13677588/?Cr=892;2015 Mazda 2;;;;Bencina;92500;Manual;7800000;Maipu;
CL-AD-14464392;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-14464392/?Cr=893;2016 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;220000;Automatica;16000000;Penaflor;
CL-AD-13880013;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-13880013/?Cr=894;2018 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;74000;Automatica;22500000;Copiapo; Atacama
CL-AD-14010806;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-2-1-5-v/CL-AD-14010806/?Cr=895;2014 Mazda 2 1.5 V;MAZDA;MAZDA2;15;Bencina;140751;Manual;7300000;San Miguel;
CL-AD-13894658;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-r-auto-skyactive-4wd/CL-AD-13894658/?Cr=896;2018 Mazda Cx-3 2.0 R Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;64000;Automatica;14300000;Talca; Maule
CL-AD-14616668;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-6-2-0-skyactiv-g-v-auto-cu/CL-AD-14616668/?Cr=897;2015 Mazda 6 2.0 Skyactiv-G V Auto CU;MAZDA;MAZDA6;20;Bencina;80000;Automatica;11490000;Penalolen;
CL-AD-15006672;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5/CL-AD-15006672/?Cr=898;2014 Mazda Cx-5;;;;Bencina;165000;Automatica;11500000;Talca; Maule
CL-AD-15722840;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-9/CL-AD-15722840/?Cr=899;2018 Mazda Cx-9;;;;Bencina;49800;Automatica;28500000;Huechuraba;
CL-AD-14019004;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-14019004/?Cr=900;2016 Mazda 3 Sport;;;;Bencina;87000;Manual;13900000;Villarrica; Araucania
CL-AD-14711060;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-5-2-0-skyactive/CL-AD-14711060/?Cr=901;2022 Mazda Cx-5 2.0 skyactive;;;;Bencina;21000;Automatica;21300000;La Serena; Coquimbo
CL-AD-13622097;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-bt-50-2-2-dsl-sdx-4wd/CL-AD-13622097/?Cr=902;2014 Mazda Bt-50 2.2 DSL SDX 4WD;MAZDA;BT-50;22;Diesel;133000;Manual;15000000;Colina;
CL-AD-14067001;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-2-1-5-gt-auto-skyactive-sport/CL-AD-14067001/?Cr=903;2019 Mazda 2 1.5 GT Auto Skyactive Sport;MAZDA;MAZDA2;15;Bencina;16000;Automatica;13000000;Independencia;
CL-AD-14472271;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-9-2-5-gtx-auto-4wd/CL-AD-14472271/?Cr=904;2018 Mazda Cx-9 2.5 GTX Auto 4WD;MAZDA;CX-9;25;Bencina;68000;Automatica;26000000;Ovalle; Coquimbo
CL-AD-14172359;https://www.chileautos.cl/vehiculos/detalles/2007-mazda-3-1-6-v-at-ac-2ab-abs/CL-AD-14172359/?Cr=905;2007 Mazda 3 1.6 V AT AC 2AB ABS;MAZDA;MAZDA3;16;Bencina;178541;Automatica;5200000;La Florida;
CL-AD-15837326;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-6-2-5-skyactiv-g-gt-auto-gps/CL-AD-15837326/?Cr=906;2018 Mazda 6 2.5 Skyactiv-G GT Auto GPS;MAZDA;MAZDA6;25;Bencina;57000;Automatica;17000000;Puerto Montt; Los Lagos
CL-AD-14364803;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-14364803/?Cr=907;2021 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;28000;Automatica;27900000;Huechuraba;
CL-AD-14519453;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-2-1-5-v/CL-AD-14519453/?Cr=908;2011 Mazda 2 1.5 V;MAZDA;MAZDA2;15;Bencina;121345;Manual;6000000;Rancagua; OHiggins
CL-AD-14273179;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-0-manual-skyactiv-r-4wd/CL-AD-14273179/?Cr=909;2017 Mazda Cx-5 2.0 Manual Skyactiv R 4WD;MAZDA;CX-5;20;Bencina;177000;Manual;12000000;Copiapo; Atacama
CL-AD-15830488;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-6-2-5-skyactiv-g-v-auto-cuero-ca/CL-AD-15830488/?Cr=910;2021 Mazda 6 2.5 Skyactiv-G V Auto Cuero CA;MAZDA;MAZDA6;25;Bencina;37000;Automatica;19500000;Lo Barnechea;
CL-AD-14334461;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-14334461/?Cr=911;2019 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;120000;Automatica;23000000;Las Condes;
CL-AD-14805804;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-mpv/CL-AD-14805804/?Cr=912;2008 Mazda Mpv;;;;Bencina;100600;Automatica;5300000;Talcahuano; Bio Bio
CL-AD-15120271;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-5/CL-AD-15120271/?Cr=913;2016 Mazda 5;;;;Bencina;100000;Automatica;9600000;Independencia;
CL-AD-15166275;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-6-2-0-skyactiv-g-v-auto/CL-AD-15166275/?Cr=914;2016 Mazda 6 2.0 Skyactiv-G V Auto;MAZDA;MAZDA6;20;Bencina;73500;Automatica;13100000;Concepcion; Bio Bio
CL-AD-14436337;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-6-2-5-skyactiv-g-v-auto-ca/CL-AD-14436337/?Cr=915;2021 Mazda 6 2.5 Skyactiv-G V Auto CA;MAZDA;MAZDA6;25;Bencina;50900;Automatica;13990000;Rancagua; OHiggins
CL-AD-15691678;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15691678/?Cr=916;2021 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;30000;Automatica;20000000;Coquimbo; Coquimbo
CL-AD-14601608;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-2-0-skyactiv-g-v/CL-AD-14601608/?Cr=917;2016 Mazda 3 2.0 Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;71000;Manual;9700000;La Florida;
CL-AD-15258632;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-9-2-5-gtx-auto-4wd/CL-AD-15258632/?Cr=918;2017 Mazda Cx-9 2.5 GTX Auto 4WD;MAZDA;CX-9;25;Bencina;93000;Automatica;20000000;Las Condes;
CL-AD-14848342;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-5-2-5-skyactiv-gtx-auto-4wd/CL-AD-14848342/?Cr=919;2020 Mazda Cx-5 2.5 Skyactiv GTX Auto 4WD;MAZDA;CX-5;25;Bencina;37000;Automatica;26500000;Los Andes; Valparaiso
CL-AD-15498832;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-bt-50/CL-AD-15498832/?Cr=920;2012 Mazda Bt-50;;;;Diesel (petroleo);108000;Automatica;11000000;Copiapo; Atacama
CL-AD-14963737;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-sport/CL-AD-14963737/?Cr=921;2014 Mazda 3 Sport;;;;Bencina;115000;Automatica;8500000;Curico; Maule
CL-AD-15019766;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-bt-50-2-2-dsl-manual-sdx-4wd/CL-AD-15019766/?Cr=922;2020 Mazda Bt-50 2.2 DSL Manual SDX 4WD;MAZDA;BT-50;22;Diesel;65000;Manual;20000000;Calera de Tango;
CL-AD-15020694;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider-4wd/CL-AD-15020694/?Cr=923;2021 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider 4WD;MAZDA;BT-50;22;Diesel;34000;Manual;23500000;Cerrillos;
CL-AD-15059846;https://www.chileautos.cl/vehiculos/detalles/2009-mazda-3-sport/CL-AD-15059846/?Cr=924;2009 Mazda 3 Sport;;;;Bencina;106000;Manual;5290000;Penalolen;
CL-AD-15731772;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3-2-0-r-auto-skyactive-4wd/CL-AD-15731772/?Cr=925;2019 Mazda Cx-3 2.0 R Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;29300;Automatica;16700000;Linares; Maule
CL-AD-15210707;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-2-5-skyactiv-g-gt-auto-a-bose/CL-AD-15210707/?Cr=926;2017 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose;MAZDA;MAZDA3;25;Bencina;94000;Automatica;11900000;Villa Alemana;Valparaiso
CL-AD-14085738;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14085738/?Cr=927;2013 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;198000;Automatica;9500000;Padre Hurtado;
CL-AD-15466652;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-5/CL-AD-15466652/?Cr=928;2017 Mazda 5;;;;Bencina;85576;Automatica;11790000;Huechuraba;
CL-AD-14734917;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3-2-0-manual-r-skyactive/CL-AD-14734917/?Cr=929;2019 Mazda Cx-3 2.0 Manual R Skyactive;MAZDA;CX-3;20;Bencina;69500;Manual;13700000;Maipu;
CL-AD-15510833;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-2/CL-AD-15510833/?Cr=930;2014 Mazda 2;;;;Bencina;69800;Manual;7650000;Vina del Mar; Valparaiso
CL-AD-15542015;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-0-skyactiv-r-4wd/CL-AD-15542015/?Cr=931;2014 Mazda Cx-5 2.0 Skyactiv R 4WD;MAZDA;CX-5;20;Bencina;88000;Manual;14000000;La Reina;
CL-AD-15541977;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-2/CL-AD-15541977/?Cr=932;2014 Mazda 2;;;;Bencina;108680;Manual;6290000;Providencia;
CL-AD-15848630;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5/CL-AD-15848630/?Cr=933;2015 Mazda Cx-5;;;;Bencina;129000;Manual;9700000;Providencia;
CL-AD-15620490;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15620490/?Cr=934;2015 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;65000;Automatica;12300000;La Florida;
CL-AD-15289577;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-5/CL-AD-15289577/?Cr=935;2016 Mazda 5;;;;Bencina;78000;Automatica;8000000;Villa Alemana;Valparaiso
CL-AD-15697984;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-2-1-5-v-skyactive/CL-AD-15697984/?Cr=936;2016 Mazda 2 1.5 V Skyactive;MAZDA;MAZDA2;15;Bencina;79600;Manual;7800000;Penalolen;
CL-AD-15661121;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5/CL-AD-15661121/?Cr=937;2018 Mazda Cx-5;;;;Bencina;37000;Automatica;16990000;Colina;
CL-AD-15667586;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-30/CL-AD-15667586/?Cr=938;2021 Mazda Cx-30;;;;Bencina;9800;Automatica;18490000;;
CL-AD-15660424;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15660424/?Cr=939;2015 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;110000;Automatica;11000000;Valparaiso; Valparaiso
CL-AD-15844675;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-2-1-5-v-auto-skyactive-sport/CL-AD-15844675/?Cr=940;2017 Mazda 2 1.5 V Auto Skyactive Sport;MAZDA;MAZDA2;15;Bencina;25500;Automatica;10699900;San Miguel;
CL-AD-15752357;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-3/CL-AD-15752357/?Cr=941;2016 Mazda Cx-3;;;;Bencina;88000;Automatica;11600000;Nunoa;
CL-AD-11652744;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-mx-6/CL-AD-11652744/?Cr=942;2018 Mazda Mx-6;;;;Bencina;12000;Manual;15800000;La Ligua; Valparaiso
CL-AD-11731230;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-sport/CL-AD-11731230/?Cr=943;2017 Mazda 3 Sport;;;;Bencina;700000;Manual;15800000;Santiago;
CL-AD-15794607;https://www.chileautos.cl/vehiculos/detalles/2010-mazda-3-1-6-v-srf/CL-AD-15794607/?Cr=944;2010 Mazda 3 1.6 V SRF;MAZDA;MAZDA3;16;Bencina;74500;Manual;6820000;Las Condes;
CL-AD-15025055;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-bt-50-3-0-dsl-auto-high-4wd/CL-AD-15025055/?Cr=945;2022 Mazda Bt-50 3.0 DSL Auto High 4WD;MAZDA;BT-50;30;Diesel;10000;Automatica;29000000;Penalolen;
CL-AD-15698048;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-sport/CL-AD-15698048/?Cr=946;2013 Mazda 3 Sport;;;;Bencina;39850;Manual;8900000;Las Condes;
CL-AD-12726256;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider/CL-AD-12726256/?Cr=947;2019 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider;MAZDA;BT-50;22;Diesel;29000;Manual;28300000;Concepcion; Bio Bio
CL-AD-12726256;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider/CL-AD-12726256/?Cr=948;2019 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider;MAZDA;BT-50;22;Diesel;29000;Manual;28300000;Concepcion; Bio Bio
CL-AD-15802024;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-r-auto-skyactive-4wd/CL-AD-15802024/?Cr=949;2018 Mazda Cx-3 2.0 R Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;43300;Automatica;15200000;Las Condes;
CL-AD-12841893;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-9-2-5-r-auto-4wd/CL-AD-12841893/?Cr=950;2018 Mazda Cx-9 2.5 R Auto 4WD;MAZDA;CX-9;25;Bencina;82000;Automatica;30000000;Las Condes;
CL-AD-13712241;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-bt-50-3-0-dsl-auto-4wd/CL-AD-13712241/?Cr=951;2022 Mazda Bt-50 3.0 DSL Auto 4WD;MAZDA;BT-50;30;Diesel;2250;Automatica;34000000;Antofagasta; Antofagasta
CL-AD-15813912;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-15813912/?Cr=952;2016 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;144000;Automatica;16000000;San Carlos; Nuble
CL-AD-15813972;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-2-5-skyactiv-g-gt-auto-a-bose/CL-AD-15813972/?Cr=953;2018 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose;MAZDA;MAZDA3;25;Bencina;50700;Automatica;15690000;Vina del Mar; Valparaiso
CL-AD-13260939;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-9/CL-AD-13260939/?Cr=954;2015 Mazda Cx-9;;;;Bencina;145000;Automatica;13490000;Providencia;
CL-AD-14474008;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14474008/?Cr=955;2014 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;99800;Automatica;11200000;La Reina;
CL-AD-14233275;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-9-2-5-r-auto-ipm/CL-AD-14233275/?Cr=956;2022 Mazda Cx-9 2.5 R Auto IPM;MAZDA;CX-9;25;Bencina;19000;Automatica;35000000;Calama; Antofagasta
CL-AD-13191057;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-13191057/?Cr=957;2016 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;120000;Automatica;16350000;Machali; OHiggins
CL-AD-13268530;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-5-2-0-mav-v/CL-AD-13268530/?Cr=958;2017 Mazda 5 2.0 MAV V;MAZDA;MAZDA5;20;Bencina;126000;Manual;10500000;Concepcion; Bio Bio
CL-AD-13366920;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-13366920/?Cr=959;2016 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;174000;Automatica;18500000;San Miguel;
CL-AD-15000390;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-5/CL-AD-15000390/?Cr=960;2012 Mazda 5;;;;Bencina;82000;Automatica;8950000;Nunoa;
CL-AD-13379301;https://www.chileautos.cl/vehiculos/detalles/2010-mazda-bt-50-2-5l-dx-4x4-dc-abs/CL-AD-13379301/?Cr=961;2010 Mazda Bt-50 2.5L DX 4X4 DC ABS;MAZDA;BT-50;25;Diesel;216000;Manual;10300000;Vina del Mar; Valparaiso
CL-AD-13528131;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-cx-7-2-3l-gt-auto-awd/CL-AD-13528131/?Cr=962;2008 Mazda Cx-7 2.3L GT AUTO AWD;MAZDA;CX-7;23;Bencina;216000;Automatica;6500000;Curico; Maule
CL-AD-14715270;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-14715270/?Cr=963;2019 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;19000;Automatica;28500000;Talca; Maule
CL-AD-14685253;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-6-2-0-skyactiv-g-v-auto-cu/CL-AD-14685253/?Cr=964;2015 Mazda 6 2.0 Skyactiv-G V Auto CU;MAZDA;MAZDA6;20;Bencina;144000;Automatica;9990000;La Reina;
CL-AD-15619213;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-1-6-sport-v-auto-srf-bt/CL-AD-15619213/?Cr=965;2014 Mazda 3 1.6 Sport V Auto SRF BT;MAZDA;MAZDA3;16;Bencina;70000;Automatica;8700000;Providencia;
